file,smiles,affinity
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_133.sdf,O=C1[C@@H]2[C@H](C(=O)N1c1ccc(Cl)c(C(F)(F)F)c1)[C@@H]1CC[C@H]2O1,157.91
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_107.sdf,,147.198
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_16.sdf,O=C1[C@@H]2[C@@H]3CC[C@@H](C3)[C@@H]2C(=O)N1c1ccc([N+](=O)[O-])c(C(F)(F)F)c1,217.328
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_185.sdf,Cn1cc(N(Cc2ccccc2)c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)cc1C(=O)N1CCCC1,287.693
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_134.sdf,O=C1[C@@H]2[C@H](C(=O)N1c1ccc(Cl)c([N+](=O)[O-])c1)[C@@H]1CC[C@H]2O1,82.836
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_108.sdf,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@H]2CC[C@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]21,149.114
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_160.sdf,CC(=O)c1ccc(N(Cc2ccccc2)c2cc(C(=O)N3CCCC3)n(C)c2)cc1,142.643
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_186.sdf,C[C@]1(C(=O)Nc2nccs2)C[C@H]2c3ccccc3[C@@H]1c1ccccc12,128.324
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_135.sdf,C[C@@H]1C(=O)C(C)(C)Nc2ccc3c(c21)[C@H](c1cccc(F)c1)Oc1ccccc1-3,132.958
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_109.sdf,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@H]2[C@H]3O[C@H]3[C@@]3(C)[C@H](CC[C@]34CCC(=O)O4)[C@@H]21,189.53
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_161.sdf,Cn1cc(N(Cc2ccccc2)c2ccc(C(F)(F)F)cc2)cc1C(=O)N1CCCC1,43.065
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_187.sdf,C[C@]1(C(=O)Nc2nccs2)C[C@]2(C)c3ccccc3[C@H]1c1ccccc12,306.225
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_136.sdf,Cc1cc(N2C(=O)[C@@H]3[C@H](C2=O)[C@@H]2CC[C@H]3O2)ccc1Cl,56.471
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_11.sdf,CC(C)(C)OC(=O)N1C[C@@H]2C[C@@H]1[C@@H]1C(=O)N(c3ccc(C#N)cc3)C(=O)N21,247.402
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_162.sdf,Cn1cc(N(Cc2ccccc2)c2ccc(C#N)cc2)cc1C(=O)N1CCCC1,72.591
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_188.sdf,C[C@]1(C(=O)Nc2nncs2)C[C@]2(C)c3ccccc3[C@H]1c1ccccc12,190.812
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_137.sdf,Cc1ccc(N2C(=O)[C@@H]3[C@H](C2=O)[C@@H]2CC[C@H]3O2)cc1Cl,135.122
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_163.sdf,Cn1cc(N(Cc2ccccc2)c2ccccc2[N+](=O)[O-])cc1C(=O)N1CCCC1,-3.352
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_110.sdf,,255.042
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_138.sdf,O=C1[C@@H]2[C@H](C(=O)N1c1ccc(Cl)c(Cl)c1)[C@@H]1CC[C@H]2O1,45.555
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_189.sdf,Cc1c(/N=C2\OC[C@H]3[C@H](O)CCN23)ccc(C#N)c1Cl,74.89
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_164.sdf,Cn1cc(N(Cc2ccc(CO)cc2)c2ccc([N+](=O)[O-])cc2)cc1C(=O)N1CCCC1,85.655
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_139.sdf,O=C1[C@@H]2[C@H](C(=O)N1c1ccc(I)c(Cl)c1)[C@@H]1CC[C@H]2O1,194.73
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_111.sdf,,122.707
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_19.sdf,N#Cc1ccc(N2C(=O)[C@@H]3[C@@H]4C[C@@H](CN4C(=O)Oc4ccc(F)cc4)N3C2=O)c2ccccc12,164.689
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_165.sdf,Cn1cc(N(Cc2ccc(O)cc2)c2ccc([N+](=O)[O-])cc2)cc1C(=O)N1CCCC1,83.079
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_112.sdf,CCc1ccccc1/C=C1/Oc2ccc(F)cc2-c2ccc3c(c21)C(C)=CC(C)(C)N3,234.633
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_14.sdf,CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1[C@@]1(C)C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)N21,173.615
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_190.sdf,C[C@H]1C(=O)C(C)(C)Nc2ccc3c(c21)[C@@H](c1cccc(C(F)(F)F)c1)Oc1ccccc1-3,171.667
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_166.sdf,Cc1ccc(CN(c2ccc([N+](=O)[O-])cc2)c2cc(C(=O)N3CCCC3)n(C)c2)cc1,145.933
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_113.sdf,C[C@@H]1C(=O)C(C)(C)Nc2ccc3c(c21)/C(=C\c1ccccc1)Oc1ccccc1-3,224.924
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_140.sdf,O=C1[C@@H]2[C@H](C(=O)N1c1ccc(Br)c3ccccc13)[C@@H]1CC[C@H]2O1,119.034
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a/4wnv_predict_191.sdf,Cc1c(/N=C2/OC[C@H]3[C@@H](O)CCN23)ccc(C#N)c1Cl,229.877
