file,smiles,affinity
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1793.sdf,,271.862
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1530.sdf,O=C([C@H](c1ccc(Cl)cc1)c1cccnc1)N1CCN(c2ccc(C(F)(F)F)cc2)CC1,204.911
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1004.sdf,,107.481
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1268.sdf,CC(=O)c1cc(NS(=O)(=O)c2ccc(Cl)cc2Cl)ccc1Oc1cnc2ccccc2c1,13.32
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1794.sdf,,32.729
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1531.sdf,O=C(c1ccc(F)c(F)c1)N1CCN2C(=O)c3ccccc3[C@@]12c1ccc(Cl)cc1,67.92
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1005.sdf,,235.197
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1269.sdf,O=S(=O)(Nc1ccc(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(Cl)cc1Cl,204.693
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1795.sdf,,26.648
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1532.sdf,CC(C)(C(=O)O)c1ccc(-c2ccc(C3CCCCC3)cc2)c(F)c1,155.18
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1006.sdf,,292.771
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1533.sdf,C/C(=N/NC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1)c1cc(Cl)ccc1O,175.341
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_127.sdf,C[C@@H](F)CN1C[C@H]2C[C@H](N(Cc3cccc(OC(F)(F)F)c3)C(=O)c3cn(C)cn3)C[C@H]2C1,294.135
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1796.sdf,,15.773
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn_ic50/4wnv_predict_1007.sdf,,292.652
