file,smiles,affinity
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn/4wnv_predict_73.sdf,O=C(Nc1ccccc1)c1cc(-c2ccncn2)nc2ccccc12,126.144
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn/4wnv_predict_68.sdf,O=C(Nc1ccccc1)c1cc(-c2cnccn2)nc2ccccc12,0.488
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn/4wnv_predict_62.sdf,COc1ccc(NC(=O)c2cc(-c3ccccn3)nc3ccccc23)cc1,-1.901
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn/4wnv_predict_74.sdf,Cc1ccc(NC(=O)c2cc(-c3ccncn3)nc3ccccc23)cc1,13.511
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn/4wnv_predict_78.sdf,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,28.424
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn/4wnv_predict_63.sdf,CN(C)c1ccc(NC(=O)c2cc(-c3ccccn3)nc3ccccc23)cc1,169.819
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn/4wnv_predict_75.sdf,,24.796
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn/4wnv_predict_7.sdf,CN(C)Cc1ccc(-c2cccnc2)s1,1.385
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn/4wnv_predict_64.sdf,O=C(Nc1ccccc1)c1cc(-c2ccccn2)nc2ccccc12,12.749
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn/4wnv_predict_79.sdf,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,199.148
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn/4wnv_predict_70.sdf,Cc1ccc(NC(=O)c2cc(-c3cnccn3)nc3ccccc23)cc1,82.417
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn/4wnv_predict_76.sdf,,270.89
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn/4wnv_predict_89.sdf,COc1ccc(CNC(=O)c2cc(-c3cncc(Cl)c3)cnc2-c2ccccn2)nc1OC,272.894
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn/4wnv_predict_90.sdf,O=C(Nc1ccc(OC(F)(F)F)cc1)c1sccc1NCc1ccnc2ccccc12,35.971
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn/4wnv_predict_77.sdf,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,282.185
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn/4wnv_predict_8.sdf,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(-c2ccccn2)cc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](N1CCN(Cc2ccccc2)C1=O)C(C)(C)C)C(C)(C)C,120.127
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn/4wnv_predict_80.sdf,CC(=O)SCc1ccc(-c2cccnc2)o1,-2.589
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1tqn/4wnv_predict_97.sdf,Cc1cc(-c2ccnc(Nc3cnn(C)c3)n2)ccc1CNC(=O)N1CC(OC(C)C)C1,110.831
