file,smiles,affinity
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1187.sdf,,164.203
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1095.sdf,C[C@@]12CC[C@@H]3[C@@H](CC=C4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2[C@@]1(C)CC=CC(=O)N1,112.133
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1004.sdf,COC[C@@H]1C[C@@H]2[C@H]3CC[C@@H]4N(C)C(=O)C=C[C@]4(C)[C@@H]3CC[C@]2(C)[C@@H]1O,59.948
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1277.sdf,Cc1nn(-c2ccc(C#N)c(Cl)c2)c(C)c1Oc1ccc(C(=O)NCC(C)(C)O)cc1,208.189
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1188.sdf,,66.668
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1096.sdf,C[C@]12CC[C@@H]3[C@@H](CC=C4C[C@H](O)CC[C@@]43C)[C@H]1CC[C@H]2[C@@]1(C)CC=CC(=O)N1,296.067
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1005.sdf,CN1C(=O)C=C[C@]2(C)[C@@H]3CC[C@]4(C)[C@H](O)[C@H](Cc5cccc(F)c5)C[C@@H]4[C@@H]3CC[C@H]12,376.595
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1278.sdf,Cc1nn(-c2ccc(C#N)c(Cl)c2)c(C)c1Oc1ccc(C(=O)N2CCOCC2)cc1,253.3
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1097.sdf,CC[C@]1(C)CCc2cc3c(C(F)(F)F)cc(O)nc3cc2N1,256.767
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_4k7a_ic50/4wnv_predict_1189.sdf,Cn1cc(C(=O)N[C@H]2C(C)(C)[C@@H](Oc3ccc(C#N)c(Cl)c3)C2(C)C)cn1,87.543
