file,smiles,affinity
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_140.sdf,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)[C@H]3C[C@@H](S(=O)(=O)Oc4ccccc4)[C@@H]2O3)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_127.sdf,CC(C)(C(=O)Nc1nncs1)[C@H]1c2ccccc2Oc2cc(O)ccc21,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_105.sdf,COCc1cc2ccccc2c(Oc2ccc(/C=C\C(=O)O)cc2)c1-c1ccccc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_160.sdf,O=C(CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)[C@@H]3C[C@@H](S(=O)(=O)Oc4ccc5ccccc5c4)[C@H]2O3)cc1)NO,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_141.sdf,Cc1ccc(OS(=O)(=O)[C@H]2C[C@H]3O[C@@H]2C(c2ccc(NC(=O)CCCCCCC(=O)O)cc2)=C3c2ccc(O)cc2)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_106.sdf,CCCCc1cc2ccccc2c(Oc2ccc(/C=C\C(=O)O)cc2)c1-c1ccccc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_161.sdf,Oc1ccc(CN(c2ccc(O)cc2)c2ccc(F)cc2)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_142.sdf,Cc1cccc(OS(=O)(=O)[C@@H]2C[C@H]3O[C@@H]2C(c2ccc(NC(=O)CCCCCCC(=O)O)cc2)=C3c2ccc(O)cc2)c1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_162.sdf,Cc1cccc(CN(c2ccc(O)cc2)c2ccc(O)cc2)c1C,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_107.sdf,CCCCc1cc2ccccc2c(Oc2ccc(/C=C\C(=O)O)cc2)c1-c1ccc(F)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_129.sdf,C[C@@]12C[C@@H](c3ccc(OCCOCCOCCN=[N+]=[N-])cc3)[C@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_163.sdf,CCCc1ccc(C(=O)N(c2ccc(O)cc2)c2ccc(O)cc2)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_108.sdf,CCCCc1cc2ccccc2c(Oc2ccc(/C=C\C(=O)O)cc2)c1-c1ccc(OC)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_143.sdf,COc1ccc(OS(=O)(=O)[C@H]2C[C@@H]3O[C@H]2C(c2ccc(NC(=O)CCCCCCC(=O)O)cc2)=C3c2ccc(O)cc2)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_164.sdf,O=C(c1ccc(O)c(F)c1)N(c1ccc(O)cc1)c1ccc(O)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_109.sdf,CCCCc1cc2ccccc2c(Oc2ccc(/C=C\C(=O)O)cc2)c1-c1ccc(O)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_13.sdf,Oc1ccc([C@H]2CCc3cc(O)ccc3N2Cc2ccc(OCCN3CCCCC3)cc2)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_144.sdf,COc1cccc(OS(=O)(=O)[C@@H]2C[C@@H]3O[C@H]2C(c2ccc(NC(=O)CCCCCCC(=O)O)cc2)=C3c2ccc(O)cc2)c1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_165.sdf,C#C[C@@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@@H]3CC[C@]21C,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_11.sdf,C#C[C@]1(O)CC[C@H]2[C@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C(C)=O)cc3)C[C@]21C,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_130.sdf,CN(C)CCOc1ccc([C@H]2C[C@]3(C)[C@H](O)CC[C@H]3[C@H]3CCc4cc(O)ccc4[C@H]32)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_166.sdf,O=C(c1ccc2ccccc2c1)N(c1ccc(O)cc1)c1ccc(O)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_145.sdf,Cc1cc(-c2cc(-c3ccccc3)cc(N(C)Cc3cccc4ccccc34)n2)ccc1O,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_110.sdf,O=C(O)C=Cc1ccc(Oc2c(-c3ccccc3)c(C3CC3)cc3cc(O)ccc23)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_131.sdf,C[C@@]12C[C@H](c3ccc(OCCCCCS(=O)(=O)C(F)(F)C(F)(F)F)cc3)[C@H]3c4ccc(O)cc4CC[C@@H]3[C@@H]1CC[C@@H]2O,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_167.sdf,Cc1cc(-c2cc(-c3ccccc3)cc(N(CCc3ccccc3)Cc3ccccc3)n2)ccc1O,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_146.sdf,Cc1ccccc1OS(=O)(=O)[C@@H]1C[C@H]2O[C@@H]1C(c1ccc(NC(=O)CCCCCCC(=O)O)cc1)=C2c1ccc(O)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_111.sdf,Oc1ccc2c(c1)CC[C@@H](c1ccccc1)N2Cc1ccc(OCCN2CCCCC2)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_132.sdf,CCCCc1ccc(-c2sc3cc(O)ccc3c2C(=O)c2ccc(OCCN3CCCCC3)cc2)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_168.sdf,O=C(c1ccc(F)cc1C(F)(F)F)N(c1ccc(O)cc1)c1ccc(OCCN2CCCCC2)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_112.sdf,Cc1cc(-c2cc(-c3ccccc3)cc(N(C)Cc3ccccc3)n2)ccc1O,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_147.sdf,O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)[C@H]3C[C@@H](S(=O)(=O)Oc4cccc(O)c4)[C@@H]2O3)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_133.sdf,O=S(=O)(Oc1ccccc1)[C@H]1C[C@@H]2O[C@H]1C(c1ccc(O)cc1)=C2c1ccc(O)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_169.sdf,O=C(c1ccc(O)c(F)c1)N(c1ccccc1)c1ccc(O)cc1,0.0
/mnt/c/Users/466259/Uni-Mol/unimol_docking_v2/interface/predict_sdf_1ere/4wnv_predict_113.sdf,CCCCc1cc2cc(O)ccc2c(Oc2ccc(/C=C\C(=O)O)cc2)c1-c1ccccc1,0.0
